# column 1: lambda (micron)
# column 2: total flux; lambda*F_lambda (W/m2)
# column 3: direct stellar flux; lambda*F_lambda (W/m2)
# column 4: scattered stellar flux; lambda*F_lambda (W/m2)
# column 5: total dust emission flux; lambda*F_lambda (W/m2)
# column 6: dust emission scattered flux; lambda*F_lambda (W/m2)
# column 7: transparent flux; lambda*F_lambda (W/m2)
1.18850223e+00 5.28637105e-12 4.93328472e-12 6.40524706e-14 2.89033861e-13 5.14524519e-14 4.93328472e-12
1.41253754e+00 5.13763117e-12 4.52518335e-12 4.89328493e-14 5.63514967e-13 8.42093628e-14 4.52518335e-12
1.67880402e+00 5.13123828e-12 4.15084179e-12 3.57990915e-14 9.44597392e-13 1.14263117e-13 4.15084179e-12
1.99526231e+00 5.22637208e-12 3.80746729e-12 2.46324034e-14 1.39427239e-12 1.29310134e-13 3.80746729e-12
2.37137371e+00 5.36160788e-12 3.49249812e-12 1.63810593e-14 1.85272870e-12 1.25316945e-13 3.49249812e-12
2.70000000e+00 5.44763564e-12 3.27306250e-12 1.18252649e-14 2.16274787e-12 1.13302481e-13 3.27306250e-12
2.82289867e+00 5.46743719e-12 3.20102110e-12 1.06463222e-14 2.25576977e-12 1.07642527e-13 3.20102110e-12
2.95139144e+00 5.47882278e-12 3.13056535e-12 9.41504817e-15 2.33884239e-12 1.01945527e-13 3.13056535e-12
3.08573296e+00 5.48647011e-12 3.06166036e-12 8.40218247e-15 2.41640757e-12 9.57695946e-14 3.06166036e-12
3.22618943e+00 5.48453840e-12 2.99427200e-12 7.42549327e-15 2.48284091e-12 8.95863321e-14 2.99427200e-12
3.37303920e+00 5.48204744e-12 2.92836688e-12 6.61097404e-15 2.54706958e-12 8.31928638e-14 2.92836688e-12
3.52657329e+00 5.46798525e-12 2.86391236e-12 5.87816478e-15 2.59819473e-12 7.69588077e-14 2.86391236e-12
3.68709594e+00 5.43878962e-12 2.80087651e-12 5.20684105e-15 2.63270626e-12 7.04643907e-14 2.80087651e-12
3.85492527e+00 5.41044249e-12 2.73922811e-12 4.57828800e-15 2.66663609e-12 6.42945796e-14 2.73922811e-12
4.03039386e+00 5.36874915e-12 2.67893661e-12 4.04401159e-15 2.68576853e-12 5.82520994e-14 2.67893661e-12
4.21384943e+00 5.32029369e-12 2.61997215e-12 3.56355045e-15 2.69675799e-12 5.24178855e-14 2.61997215e-12
4.40565553e+00 5.26519498e-12 2.56230552e-12 3.11161864e-15 2.69977784e-12 4.69221624e-14 2.56230552e-12
4.60619228e+00 5.20416301e-12 2.50590815e-12 2.70915157e-15 2.69554570e-12 4.17033068e-14 2.50590815e-12
4.81585706e+00 5.13926138e-12 2.45075212e-12 2.34291911e-15 2.68616634e-12 3.68050512e-14 2.45075212e-12
5.03506536e+00 5.02434052e-12 2.35529795e-12 1.99456144e-15 2.66704800e-12 3.22972315e-14 2.35529795e-12
5.26425160e+00 4.71012437e-12 2.06087324e-12 1.54903746e-15 2.64770209e-12 2.83030949e-14 2.06087324e-12
5.50386994e+00 4.42751362e-12 1.80325317e-12 1.18767255e-15 2.62307278e-12 2.46242404e-14 1.80325317e-12
5.75439523e+00 4.17516070e-12 1.57783698e-12 9.11256474e-16 2.59641247e-12 2.13209265e-14 1.57783698e-12
6.01632394e+00 3.94374312e-12 1.38059900e-12 6.91771191e-16 2.56245234e-12 1.83190672e-14 1.38059900e-12
6.29017513e+00 3.72529663e-12 1.20801682e-12 5.21024953e-16 2.51675878e-12 1.55428761e-14 1.20801682e-12
6.57649148e+00 3.54597677e-12 1.05700832e-12 3.94412642e-16 2.48857404e-12 1.32102421e-14 1.05700832e-12
6.87584039e+00 3.37279712e-12 9.24876686e-13 2.93942719e-16 2.44762649e-12 1.11092240e-14 9.24876686e-13
7.18881507e+00 3.23666647e-12 8.09262204e-13 2.14230756e-16 2.42719004e-12 9.20281653e-15 8.09262204e-13
7.51603574e+00 3.18486876e-12 7.08100144e-13 1.46961067e-16 2.47662165e-12 7.46577219e-15 7.08100144e-13
7.85815085e+00 3.47606057e-12 6.19583877e-13 7.97095417e-17 2.85639698e-12 5.61735205e-15 6.19583877e-13
8.21583836e+00 4.01702294e-12 5.42132612e-13 3.84462492e-17 3.47485188e-12 4.04526161e-15 5.42132612e-13
8.58980710e+00 4.66058390e-12 4.74363166e-13 1.85972779e-17 4.18620213e-12 2.83815417e-15 4.74363166e-13
8.98079817e+00 5.18582424e-12 4.15065259e-13 9.66394915e-18 4.77074931e-12 1.96424349e-15 4.15065259e-13
9.38958637e+00 5.58546338e-12 3.63179904e-13 0.00000000e+00 5.22228348e-12 0.00000000e+00 3.63179904e-13
9.81698180e+00 5.29444815e-12 3.17780493e-13 0.00000000e+00 4.97666765e-12 0.00000000e+00 3.17780493e-13
1.02638314e+01 4.85612814e-12 2.78056249e-13 0.00000000e+00 4.57807189e-12 0.00000000e+00 2.78056249e-13
1.07310208e+01 4.38544503e-12 2.43297746e-13 0.00000000e+00 4.14214729e-12 0.00000000e+00 2.43297746e-13
1.12194757e+01 3.92646846e-12 2.12884240e-13 0.00000000e+00 3.71358422e-12 0.00000000e+00 2.12884240e-13
1.17301640e+01 3.54036027e-12 1.86272583e-13 0.00000000e+00 3.35408768e-12 0.00000000e+00 1.86272583e-13
1.22640979e+01 3.20553855e-12 1.62987524e-13 0.00000000e+00 3.04255103e-12 0.00000000e+00 1.62987524e-13
1.28223355e+01 2.91657478e-12 1.42613220e-13 0.00000000e+00 2.77396156e-12 0.00000000e+00 1.42613220e-13
1.34059829e+01 2.67653515e-12 1.24785813e-13 0.00000000e+00 2.55174934e-12 0.00000000e+00 1.24785813e-13
1.40161967e+01 2.52405716e-12 1.09186926e-13 0.00000000e+00 2.41487023e-12 0.00000000e+00 1.09186926e-13
1.46541864e+01 2.53548321e-12 9.55379818e-14 0.00000000e+00 2.43994523e-12 0.00000000e+00 9.55379818e-14
1.53212160e+01 2.60605202e-12 8.35952282e-14 0.00000000e+00 2.52245679e-12 0.00000000e+00 8.35952282e-14
1.60186075e+01 2.69837229e-12 7.31453822e-14 0.00000000e+00 2.62522691e-12 0.00000000e+00 7.31453822e-14
1.67477429e+01 2.79476952e-12 6.40018221e-14 0.00000000e+00 2.73076769e-12 0.00000000e+00 6.40018221e-14
1.75100671e+01 2.84205869e-12 5.60012555e-14 0.00000000e+00 2.78605744e-12 0.00000000e+00 5.60012555e-14
1.83070908e+01 2.83596049e-12 4.90008021e-14 0.00000000e+00 2.78695969e-12 0.00000000e+00 4.90008021e-14
1.91403934e+01 2.77132045e-12 4.28754424e-14 0.00000000e+00 2.72844501e-12 0.00000000e+00 4.28754424e-14
2.00116263e+01 2.65779972e-12 3.75157851e-14 0.00000000e+00 2.62028393e-12 0.00000000e+00 3.75157851e-14
2.09225160e+01 2.53379710e-12 3.28261134e-14 0.00000000e+00 2.50097099e-12 0.00000000e+00 3.28261134e-14
2.18748676e+01 2.41122662e-12 2.87226754e-14 0.00000000e+00 2.38250395e-12 0.00000000e+00 2.87226754e-14
2.28705684e+01 2.29346468e-12 2.51321889e-14 0.00000000e+00 2.26833249e-12 0.00000000e+00 2.51321889e-14
2.39115916e+01 2.17650101e-12 2.19905323e-14 0.00000000e+00 2.15451048e-12 0.00000000e+00 2.19905323e-14
2.50000000e+01 2.06286211e-12 1.92415993e-14 0.00000000e+00 2.04362051e-12 0.00000000e+00 1.92415993e-14
2.66072506e+01 1.90046320e-12 1.59610402e-14 0.00000000e+00 1.88450216e-12 0.00000000e+00 1.59610402e-14
3.16227766e+01 1.44426038e-12 9.50738744e-15 0.00000000e+00 1.43475299e-12 0.00000000e+00 9.50738744e-15
3.75837404e+01 1.00290242e-12 5.66319078e-15 0.00000000e+00 9.97239226e-13 0.00000000e+00 5.66319078e-15
4.46683592e+01 6.25365896e-13 3.37334836e-15 0.00000000e+00 6.21992548e-13 0.00000000e+00 3.37334836e-15
5.30884444e+01 3.54501393e-13 2.00937592e-15 0.00000000e+00 3.52492017e-13 0.00000000e+00 2.00937592e-15
6.30957344e+01 1.86657866e-13 1.19690917e-15 0.00000000e+00 1.85460957e-13 0.00000000e+00 1.19690917e-15
7.49894209e+01 9.31049051e-14 7.12953479e-16 0.00000000e+00 9.23919516e-14 0.00000000e+00 7.12953479e-16
8.91250938e+01 4.47687070e-14 4.24679398e-16 0.00000000e+00 4.43440276e-14 0.00000000e+00 4.24679398e-16
1.05925373e+02 2.10007593e-14 2.52965440e-16 0.00000000e+00 2.07477939e-14 0.00000000e+00 2.52965440e-16
1.25892541e+02 9.83000428e-15 1.50681936e-16 0.00000000e+00 9.67932234e-15 0.00000000e+00 1.50681936e-16
1.49623566e+02 4.53779072e-15 8.97555252e-17 0.00000000e+00 4.44803520e-15 0.00000000e+00 8.97555252e-17
1.77827941e+02 1.99976282e-15 5.34639685e-17 0.00000000e+00 1.94629886e-15 0.00000000e+00 5.34639685e-17
2.11348904e+02 8.87090535e-16 3.18464621e-17 0.00000000e+00 8.55244072e-16 0.00000000e+00 3.18464621e-17
2.51188643e+02 3.93752972e-16 1.89697319e-17 0.00000000e+00 3.74783240e-16 0.00000000e+00 1.89697319e-17
2.98538262e+02 1.74557878e-16 1.12995512e-17 0.00000000e+00 1.63258327e-16 0.00000000e+00 1.12995512e-17
3.54813389e+02 7.76115699e-17 6.73071486e-18 0.00000000e+00 7.08808550e-17 0.00000000e+00 6.73071486e-18
4.21696503e+02 3.46591413e-17 4.00923204e-18 0.00000000e+00 3.06499092e-17 0.00000000e+00 4.00923204e-18
5.01187234e+02 1.55987522e-17 2.38814775e-18 0.00000000e+00 1.32106045e-17 0.00000000e+00 2.38814775e-18
5.95662144e+02 7.10158666e-18 1.42252921e-18 0.00000000e+00 5.67905745e-18 0.00000000e+00 1.42252921e-18
7.07945784e+02 3.28179583e-18 8.47346798e-19 0.00000000e+00 2.43444903e-18 0.00000000e+00 8.47346798e-19
8.41395142e+02 1.54642623e-18 5.04732410e-19 0.00000000e+00 1.04169382e-18 0.00000000e+00 5.04732410e-19
1.00000000e+03 4.44755360e-19 0.00000000e+00 0.00000000e+00 4.44755360e-19 0.00000000e+00 0.00000000e+00
